space_group,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state,density,vpa,packing fraction
194,11.0,11.0,0.0,11.0,0.0,11.0,2.0,2.0,0.0,2.0,0.0,2.0,22.98976928,22.98976928,0.0,22.98976928,0.0,22.98976928,370.87,370.87,0.0,370.87,0.0,370.87,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,3.0,166.0,166.0,0.0,166.0,0.0,166.0,0.93,0.93,0.0,0.93,0.0,0.93,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,29.2433333333,29.2433333333,0.0,29.2433333333,0.0,29.2433333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,229.0,0.0,229.0,0.0,229.0,0,0,0,0.0,1.032903301811927,36.959326158211475,0.6609705049746067
194,3.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,6.941,6.941,0.0,6.941,0.0,6.941,453.69,453.69,0.0,453.69,0.0,453.69,1.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,128.0,128.0,0.0,128.0,0.0,128.0,0.98,0.98,0.0,0.98,0.0,0.98,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,16.5933333333,16.5933333333,0.0,16.5933333333,0.0,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,229.0,0.0,229.0,0.0,229.0,0,0,0,0.0,0.5688481611467148,20.26164879927935,0.6302572246006508
216,3.0,51.0,48.0,25.75,22.75,3.0,1.0,85.0,84.0,37.25,36.25,1.0,6.941,121.76,114.819,60.5155,53.5745,6.941,453.69,1828.05,1374.36,909.8025,459.12375,453.69,1.0,15.0,14.0,6.75,5.75,1.0,2.0,5.0,3.0,3.5,1.5,2.0,128.0,139.0,11.0,133.5,5.5,128.0,0.98,2.2,1.2200000000000002,1.5525,0.5725,0.98,0.0,2.0,2.0,1.0,0.5,1.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.75,5.75,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.25,0.875,1.0,14.41,31.56,17.15,19.789166666649997,5.885416666674999,16.5933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,212.25,23.125,229.0,0,0,0,0.0,6.15856764217459,16.316838220088115,0.7630796981675542
216,12.0,51.0,39.0,36.333333333333336,16.22222222222222,12.0,62.0,85.0,23.0,71.66666666666667,8.888888888888891,62.0,24.305,121.76,97.45500000000001,84.16166666666668,39.904444444444444,24.305,903.78,1828.05,924.27,1218.2766666666666,406.5155555555555,903.78,2.0,15.0,13.0,9.0,4.666666666666667,2.0,3.0,5.0,2.0,4.333333333333333,0.888888888888889,3.0,139.0,141.0,2.0,139.66666666666666,0.8888888888888857,139.0,1.31,2.2,0.8900000000000001,1.8533333333333335,0.36222222222222217,1.31,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,13.0,9.0,4.666666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,14.41,31.56,17.15,22.953333333333333,5.737777777777777,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,195.0,20.0,166.0,0,0,0,0.0,6.533182906510755,21.391370394802973,0.5983917360507895
216,12.0,78.0,66.0,47.0,23.333333333333332,12.0,63.0,85.0,22.0,72.0,8.666666666666666,63.0,24.305,195.084,170.779,113.71633333333334,59.607555555555564,24.305,903.78,2041.4,1137.6200000000001,1289.3933333333334,501.33777777777783,903.78,2.0,15.0,13.0,9.0,4.666666666666667,2.0,3.0,6.0,3.0,4.666666666666667,1.111111111111111,3.0,136.0,141.0,5.0,138.66666666666666,1.777777777777781,136.0,1.31,2.28,0.9699999999999998,1.88,0.3799999999999999,1.31,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,6.333333333333333,4.222222222222222,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,2.0,24.0,22.0,13.666666666666666,7.777777777777779,2.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6666666666666667,1.111111111111111,0.0,15.02,31.56,16.54,23.156666666666666,5.602222222222221,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,195.0,20.0,166.0,0,0,0,0.0,8.823886526387682,21.39991413600046,0.5796473752624328
225,27.0,27.0,0.0,27.0,0.0,27.0,58.0,58.0,0.0,58.0,0.0,58.0,58.933195,58.933195,0.0,58.933195,0.0,58.933195,1768.0,1768.0,0.0,1768.0,0.0,1768.0,9.0,9.0,0.0,9.0,0.0,9.0,4.0,4.0,0.0,4.0,0.0,4.0,126.0,126.0,0.0,126.0,0.0,126.0,1.88,1.88,0.0,1.88,0.0,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,10.245,10.245,0.0,10.245,0.0,10.245,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.0,1.5484712,0.0,1.5484712,194.0,194.0,0.0,194.0,0.0,194.0,0,0,0,0.0,8.960481650734904,10.921385303995306,0.9436526972756045
221,45.0,73.0,28.0,52.0,10.5,45.0,48.0,59.0,11.0,56.25,4.125,59.0,102.9055,180.94788,78.04238,122.416095,29.265892499999996,102.9055,2237.0,3290.0,1053.0,2500.25,394.875,2237.0,5.0,9.0,4.0,8.0,1.5,9.0,5.0,6.0,1.0,5.25,0.375,5.0,142.0,170.0,28.0,149.0,10.5,142.0,1.5,2.28,0.7799999999999998,2.085,0.29249999999999987,2.28,1.0,2.0,1.0,1.25,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.75,1.875,8.0,0.0,14.0,14.0,3.5,5.25,0.0,9.0,19.0,10.0,11.5,3.75,9.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.25,1.875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,4.0,1.5,3.0,13.64,18.12,4.48,14.760000000000002,1.6800000000000006,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,226.0,1.5,225.0,0,0,0,0.0,13.657522155472982,14.883864423874119,0.7338153821176657
71,14.0,72.0,58.0,35.27272727272727,20.033057851239672,14.0,45.0,78.0,33.0,63.90909090909091,10.31404958677686,64.0,28.0855,178.49,150.4045,81.99963636363636,52.63110743801653,28.0855,1357.77,2506.0,1148.23,1790.6436363636365,390.1943801652893,1357.77,4.0,14.0,10.0,10.181818181818182,3.3719008264462813,11.0,3.0,6.0,3.0,4.181818181818182,0.9917355371900826,3.0,111.0,175.0,64.0,136.0909090909091,21.22314049586777,111.0,1.3,1.9,0.5999999999999999,1.7363636363636366,0.23801652892561967,1.9,1.0,2.0,1.0,1.6363636363636365,0.4628099173553719,1.0,0.0,2.0,2.0,0.7272727272727273,0.9256198347107438,0.0,0.0,10.0,10.0,4.181818181818182,4.231404958677686,0.0,0.0,14.0,14.0,3.8181818181818183,5.553719008264463,0.0,4.0,18.0,14.0,10.363636363636363,4.628099173553719,4.0,0.0,1.0,1.0,0.36363636363636365,0.4628099173553719,0.0,0.0,4.0,4.0,1.4545454545454546,1.8512396694214877,0.0,0.0,8.0,8.0,2.1818181818181817,3.173553719008264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,4.0,2.1818181818181817,1.0,11.07,22.2,11.129999999999999,17.512727272727275,4.685619834710743,11.07,0.0,0.773,0.773,0.2810909090909091,0.35775206611570254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,217.27272727272728,12.694214876033055,225.0,-4,4,8,3.993745109543172,9.17534360002274,14.840163547496429,0.6758115377487086
221,6.0,30.0,24.0,22.8,6.719999999999999,26.0,55.0,77.0,22.0,62.2,8.64,55.0,12.0107,65.38,53.369299999999996,48.98514,14.789775999999998,55.845,692.68,3823.0,3130.32,1989.736,733.3056,1811.0,8.0,14.0,6.0,10.0,2.4,8.0,2.0,4.0,2.0,3.6,0.6399999999999999,4.0,76.0,132.0,56.0,118.8,17.12,132.0,1.65,2.55,0.8999999999999999,1.9380000000000002,0.24480000000000005,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,10.0,10.0,5.6,2.24,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,8.0,1.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.2,1.2799999999999998,4.0,5.64,13.96,8.32,10.358,1.8872,10.73,0.0,4.496,4.496,0.8992000000000001,1.4387200000000002,0.0,0.0,2.1106628,2.1106628,1.26639768,1.0131181439999999,2.1106628,194.0,229.0,35.0,215.0,16.8,229.0,0,0,0,0.0,7.569321060757305,10.74751211191423,0.8601966710956614
221,45.0,72.0,27.0,51.75,10.125,45.0,45.0,59.0,14.0,55.5,5.25,59.0,102.9055,178.49,75.5845,121.801625,28.3441875,102.9055,2237.0,2506.0,269.0,2304.25,100.875,2237.0,4.0,9.0,5.0,7.75,1.875,9.0,5.0,6.0,1.0,5.25,0.375,5.0,142.0,175.0,33.0,150.25,12.375,142.0,1.3,2.28,0.9799999999999998,2.035,0.36749999999999977,2.28,1.0,2.0,1.0,1.25,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,6.5,2.25,8.0,0.0,14.0,14.0,3.5,5.25,0.0,9.0,18.0,9.0,11.25,3.375,9.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,3.5,2.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,4.25,1.875,3.0,13.64,22.2,8.559999999999999,15.780000000000001,3.21,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,217.25,11.625,225.0,0,0,0,0.0,13.100141761906103,15.43924946491834,0.753218531280447
221,6.0,27.0,21.0,21.6,6.4799999999999995,27.0,11.0,77.0,66.0,52.4,16.560000000000002,58.0,12.0107,58.933195,46.922495,46.7532394,14.61594672,58.933195,1768.0,3823.0,2055.0,2188.2,653.9199999999998,1768.0,3.0,14.0,11.0,8.8,2.3199999999999994,9.0,2.0,4.0,2.0,3.6,0.6399999999999999,4.0,76.0,170.0,94.0,124.8,19.520000000000003,126.0,1.36,2.55,1.1899999999999997,1.9100000000000001,0.2560000000000001,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,7.0,7.0,4.4,3.12,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,6.8,2.6399999999999997,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,9.0,9.0,3.6,2.16,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,4.4,1.8400000000000003,3.0,5.64,22.235,16.595,11.722,4.2052,10.245,0.0,4.496,4.496,0.8992000000000001,1.4387200000000002,0.0,0.0,1.5484712,1.5484712,0.92908399,0.743264652,1.5484712,194.0,194.0,0.0,194.0,0.0,194.0,0,0,0,0.0,7.011446816645547,11.072690493706855,0.8943088194778104
221,6.0,30.0,24.0,23.4,6.960000000000001,27.0,58.0,77.0,19.0,64.0,7.2,58.0,12.0107,65.38,53.369299999999996,50.83805699999999,15.530942800000002,58.933195,692.68,3823.0,3130.32,1963.9360000000001,743.6256000000001,1768.0,9.0,14.0,5.0,10.6,1.92,9.0,2.0,4.0,2.0,3.6,0.6399999999999999,4.0,76.0,126.0,50.0,115.2,15.679999999999998,126.0,1.65,2.55,0.8999999999999999,1.968,0.23280000000000003,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,10.0,10.0,6.2,2.4799999999999995,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,8.0,8.6,1.8400000000000003,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,0.0,3.0,3.0,1.8,1.44,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6,1.0399999999999998,3.0,5.64,13.96,8.32,10.067,1.7708,10.245,0.0,4.496,4.496,0.8992000000000001,1.4387200000000002,0.0,0.0,1.5484712,1.5484712,0.92908272,0.743266176,1.5484712,194.0,194.0,0.0,194.0,0.0,194.0,0,0,0,0.0,8.08778738681147,10.43897506292,0.8173356787139197
225,9.0,56.0,47.0,24.666666666666668,20.88888888888889,9.0,9.0,93.0,84.0,65.0,37.333333333333336,93.0,18.9984032,137.327,118.3285968,58.441268799999996,52.59048746666667,18.9984032,53.5,1000.0,946.5,369.0,420.6666666666667,53.5,2.0,17.0,15.0,12.0,6.666666666666667,17.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,57.0,215.0,158.0,109.66666666666667,70.22222222222223,57.0,0.89,3.98,3.09,2.9499999999999997,1.3733333333333333,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.333333333333333,2.2222222222222223,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,9.7075,63.59,53.88250000000001,27.668333333333333,23.947777777777777,9.7075,0.0,1.97,1.97,1.3133333333333332,0.8755555555555556,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,86.33333333333333,95.11111111111113,15.0,-1,2,3,2.1213203435596424,4.703191139087552,20.633652146848284,0.6894395152630843
194,72.0,72.0,0.0,72.0,0.0,72.0,45.0,45.0,0.0,45.0,0.0,45.0,178.49,178.49,0.0,178.49,0.0,178.49,2506.0,2506.0,0.0,2506.0,0.0,2506.0,4.0,4.0,0.0,4.0,0.0,4.0,6.0,6.0,0.0,6.0,0.0,6.0,175.0,175.0,0.0,175.0,0.0,175.0,1.3,1.3,0.0,1.3,0.0,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,14.0,14.0,0.0,14.0,0.0,14.0,18.0,18.0,0.0,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,8.0,22.2,22.2,0.0,22.2,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,0,0,0,0.0,13.170413297683766,22.50420023261981,0.6931386569000961
225,51.0,78.0,27.0,74.625,5.90625,78.0,63.0,85.0,22.0,65.75,4.8125,63.0,121.76,195.084,73.324,185.9185,16.039625000000008,195.084,903.78,2041.4,1137.6200000000001,1899.1975000000002,248.85437499999992,2041.4,10.0,15.0,5.0,10.625,1.09375,10.0,5.0,6.0,1.0,5.875,0.21875,6.0,136.0,139.0,3.0,136.375,0.65625,136.0,2.05,2.28,0.22999999999999998,2.2512499999999998,0.05031250000000004,2.28,1.0,2.0,1.0,1.125,0.21875,1.0,0.0,3.0,3.0,0.375,0.65625,0.0,9.0,10.0,1.0,9.125,0.21875,9.0,0.0,14.0,14.0,12.25,3.0625,14.0,15.0,24.0,9.0,22.875,1.96875,24.0,0.0,1.0,1.0,0.875,0.21875,1.0,0.0,3.0,3.0,0.375,0.65625,0.0,0.0,1.0,1.0,0.875,0.21875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.125,0.21875,2.0,15.02,31.56,16.54,17.0875,3.618124999999999,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,217.625,12.90625,225.0,-2,5,7,3.5901098714230026,18.872715971465528,16.358267295520506,0.6488463287767352
227,12.0,29.0,17.0,23.333333333333332,7.555555555555556,29.0,64.0,68.0,4.0,65.33333333333333,1.7777777777777761,64.0,24.305,63.546,39.241,50.465666666666664,17.440444444444445,63.546,923.0,1357.77,434.77,1212.8466666666666,193.23111111111112,1357.77,2.0,11.0,9.0,8.0,4.0,11.0,3.0,4.0,1.0,3.6666666666666665,0.4444444444444445,4.0,132.0,141.0,9.0,135.0,4.0,132.0,1.31,1.9,0.5899999999999999,1.7033333333333331,0.2622222222222222,1.9,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,9.0,8.0,4.0,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,11.07,22.89,11.82,15.01,5.253333333333333,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0,0,0,0,0.0,5.741703179976573,14.595009249913069,0.7936310224575265
15,8.0,73.0,65.0,26.571428571428573,26.53061224489796,8.0,48.0,87.0,39.0,75.85714285714286,15.918367346938775,87.0,15.9994,180.94788,164.94848,63.12753714285714,67.32591020408164,15.9994,54.8,3290.0,3235.2,979.1428571428571,1320.4897959183675,54.8,5.0,16.0,11.0,12.857142857142858,4.489795918367347,16.0,2.0,6.0,4.0,3.142857142857143,1.6326530612244896,2.0,66.0,170.0,104.0,95.71428571428571,42.44897959183673,66.0,1.5,3.44,1.94,2.8857142857142857,0.7918367346938775,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.857142857142857,1.6326530612244896,4.0,0.0,3.0,3.0,0.8571428571428571,1.2244897959183674,0.0,0.0,14.0,14.0,4.0,5.714285714285714,0.0,6.0,19.0,13.0,9.714285714285714,5.3061224489795915,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4285714285714286,0.8163265306122448,2.0,0.0,7.0,7.0,2.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.4285714285714284,2.0408163265306123,2.0,9.105,18.12,9.015,11.680714285714288,3.6795918367346947,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,74.0,88.57142857142857,12.0,-2,5,7,4.949747468305833,8.445574302750368,12.411913961827263,0.3460269197777545
166,51.0,51.0,0.0,51.0,0.0,51.0,85.0,85.0,0.0,85.0,0.0,85.0,121.76,121.76,0.0,121.76,0.0,121.76,903.78,903.78,0.0,903.78,0.0,903.78,15.0,15.0,0.0,15.0,0.0,15.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,139.0,0.0,139.0,0.0,139.0,2.05,2.05,0.0,2.05,0.0,2.05,2.0,2.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,3.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0,31.56,31.56,0.0,31.56,0.0,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,166.0,0.0,166.0,0.0,166.0,0,0,0,0.0,6.358963209752444,31.79562926848372,0.4016291179594539
62,14.0,72.0,58.0,43.0,29.0,14.0,45.0,78.0,33.0,61.5,16.5,45.0,28.0855,178.49,150.4045,103.28775,75.20225,28.0855,1687.0,2506.0,819.0,2096.5,409.5,1687.0,4.0,14.0,10.0,9.0,5.0,4.0,3.0,6.0,3.0,4.5,1.5,3.0,111.0,175.0,64.0,143.0,32.0,111.0,1.3,1.9,0.5999999999999999,1.6,0.29999999999999993,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,14.0,14.0,7.0,7.0,0.0,4.0,18.0,14.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.0,2.0,4.0,20.44,22.2,1.759999999999998,21.32,0.879999999999999,20.44,0.0,0.773,0.773,0.3865,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,210.5,16.5,194.0,-4,4,8,5.656854249492381,9.98333268728798,17.179968788840046,0.6162354293732455
